So.,1955-10-09 00:00:00,Unnamed: 2,Unnamed: 3,3,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,12,13,Unnamed: 15,Unnamed: 16,16,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,23,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,41,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52
Sa.,1995-09-09,,,,,,,7.0,,,,,,,,,16.0,,,,,,,23,,,,,,,,,,,,,,37.0,,,,41.0,42.0,,,,,,,,,9.0
Sa.,1995-09-16,,,,,,,,,,,,,,,,,,,19.0,,21.0,,,,,,,,29.0,,,,,,,,37.0,,,40.0,,,43.0,,,,,,,,7.0
Sa.,1995-09-23,,,,,,,,,,,,,,,,,,,,20.0,,,,24.0,,,27.0,28.0,,,,,,,,,,38.0,,40.0,,,,,,,,,,,4.0
Sa.,1995-09-30,,,,,,6.0,,,,,11.0,,,14.0,15.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,46.0,,,,,2.0
Sa.,1995-10-07,,,3.0,,,,,,9.0,10.0,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,37.0,,39.0,,,,,,,,,,,,4.0
Sa.,1995-10-14,,,3.0,,5.0,,,,,,,,,,,,,,,,21.0,,,,,,,,,,31.0,,,,,,,,,,,42.0,,,,,47.0,,,,4.0
Sa.,1995-10-21,,,,,,,,,,10.0,,,,,15.0,,,,,,,,,,,,,,,,,32.0,,,,36.0,37.0,,39.0,,,,,,,,,,,,1.0
Sa.,1995-10-28,,2.0,,,,,,,,,11.0,,13.0,,,,,,,20.0,,,,,,,,,,,,,,,,36.0,,,,40.0,,,,,,,,,,,8.0
Sa.,1995-11-04,,,,,,,,,,,,,,,,,,18.0,,,,,23,,,,,,29.0,,,,33.0,,,,37.0,,,,,,,44.0,,,,,,,0.0
Sa.,1995-11-11,,,,,,,,,,,,,,,15.0,,,,,,21.0,,,24.0,,,,,,,,,33.0,,,,,38.0,39.0,,,,,,,,,,,,9.0
Sa.,1995-11-18,1.0,,,,,,,,,,,,13.0,,,,,,,,,,23,,25.0,,,,,,,32.0,,,,,,,,,,,43.0,,,,,,,,9.0
Sa.,1995-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,39.0,,,42.0,,44.0,,,,48.0,49.0,,0.0
Sa.,1995-12-02,,2.0,,,,,,,,,,,,,,16.0,,,,,,,,,25.0,26.0,,,,,,,,,,,37.0,,39.0,,,,,,,,,,,,4.0
Sa.,1995-12-09,,2.0,,,,,,,9.0,,,12.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,38.0,39.0,,,,,,,,,,,,6.0
Sa.,1995-12-16,,,,,,,,,,,,,13.0,,,,,,,,21.0,,,,,,,28.0,,,,,33.0,,,,,,39.0,,,,,,,,47.0,,,,3.0
Sa.,1995-12-23,,,,,,6.0,7.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,35.0,,,,,,,,,44.0,,,47.0,,,,8.0
Sa.,1995-12-30,,,,,,,,8.0,,,,,,,,,,,,,21.0,,,24.0,,,,,,,,32.0,,,,,,,,,,,43.0,,,,,,49.0,,6.0
Sa.,1996-01-06,,,3.0,,,6.0,,,,,,,,14.0,,,,,19.0,,,22.0,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,4.0
Sa.,1996-01-13,,,3.0,,,,7.0,,,,,,,,,,,,,20.0,,,,,,26.0,,,29.0,,,,,,,,,,,,,42.0,,,,,,,,,1.0
Sa.,1996-01-20,,,,,,,,8.0,9.0,,,,,,,,17.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,42.0,43.0,,,,,,,,8.0
Sa.,1996-01-27,,,3.0,,,,,,,10.0,,,,,,,,,,,21.0,,,,,,,,,,,,33.0,,,36.0,,,,,,,,,,,,,49.0,,4.0
Sa.,1996-02-03,,,,,5.0,,,,,,,,13.0,,,,,,,20.0,,,,,25.0,,,,,,,,,,,,,38.0,,40.0,,,,,,,,,,,4.0
Sa.,1996-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,34.0,,36.0,,,,,41.0,,,,,,47.0,48.0,,,7.0
Sa.,1996-02-17,1.0,,,4.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,30.0,,,,,,,,,,,,,43.0,,,,47.0,,,,5.0
Sa.,1996-02-24,,,,4.0,,,,,,,,,,,,,,,,,,,23,,,,,,29.0,,31.0,,,,,,37.0,,,,,,43.0,,,,,,,,6.0
Sa.,1996-03-02,,,3.0,,,,,,9.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,34.0,35.0,,,38.0,,,,,,,,,,,,,0.0
Sa.,1996-03-09,,,3.0,,,,,,,,,,,14.0,,,,18.0,19.0,,,,,24.0,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,3.0
Sa.,1996-03-16,,,,,,,,,,,,12.0,,,15.0,,17.0,,,,,,,,25.0,,,,,,,,,,35.0,36.0,,,,,,,,,,,,,,,9.0
Sa.,1996-03-23,,,,,,,7.0,,,,,,,,,,,,,,,,,24.0,25.0,,,,,,31.0,,,,35.0,,,,,,,,,,,46.0,,,,,0.0
Sa.,1996-03-30,,2.0,,,,,,8.0,,,,12.0,,,,,,,,20.0,,,,,,,,,,,,,,,35.0,,,,,,,,,,45.0,,,,,,4.0
Sa.,1996-04-06,,,,,,,,,,,,,,,,,,,19.0,,,,,24.0,,,,,,30.0,,,,,,,,,,,41.0,,43.0,44.0,,,,,,,9.0
Sa.,1996-04-13,,,,,,,7.0,,9.0,10.0,11.0,,,,,,,18.0,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Sa.,1996-04-20,,,3.0,,,,,,,,11.0,,13.0,,,,,,,,,,,,,,,28.0,,,,32.0,,,,36.0,,,,,,,,,,,,,,,3.0
Sa.,1996-04-27,,2.0,,,,,,,,,,,,,,,,,,,,,,,25.0,,27.0,28.0,,,,,,,,,,38.0,,,,42.0,,,,,,,,,3.0
Sa.,1996-05-04,,,,,,6.0,,,,10.0,11.0,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,48.0,,,4.0
Sa.,1996-05-11,,,,4.0,,6.0,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,39.0,,41.0,,,,,,,,49.0,,9.0
Sa.,1996-05-18,,,,,,6.0,,,,,,,,,,,17.0,,,,,,,,,,,,29.0,,,,,,35.0,,,,,,,,,44.0,,,,48.0,,,5.0
Sa.,1996-05-25,,,,,,6.0,,,,,,,,,,,,18.0,,,21.0,,,,,,27.0,28.0,,,,,,,,36.0,,,,,,,,,,,,,,,6.0
Sa.,1996-06-01,,,,,,,,8.0,,,,,,,,,,,,,,,23,,,,27.0,,29.0,,,,,,,,,,,,,,43.0,,,,47.0,,,,2.0
Sa.,1996-06-08,,,,,,,,8.0,,,,12.0,,,,16.0,,,,20.0,,,,,,,,28.0,,,,,,,,,,,,,41.0,,,,,,,,,,3.0
Sa.,1996-06-15,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,30.0,,32.0,33.0,,,36.0,37.0,,,,,,,,,,,,,,5.0
Sa.,1996-06-22,,,,,,,,,,,11.0,12.0,,,,,17.0,,,,,,23,,,,,,,,,,,34.0,,,,,,,41.0,,,,,,,,,,0.0
Sa.,1996-06-29,1.0,2.0,3.0,,,,,,,,11.0,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,47.0,,,,3.0
Sa.,1996-07-06,,,,,,,,,9.0,,11.0,,,,15.0,,,18.0,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,46.0,,,,,1.0
Sa.,1996-07-13,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,28.0,,,,,33.0,,,,37.0,,,40.0,41.0,,,,,,,,,,2.0
Sa.,1996-07-20,,,,,,,,,,,,,13.0,,,,,18.0,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,45.0,,47.0,48.0,,,3.0
Sa.,1996-07-27,,2.0,,,,6.0,,,,,,,13.0,,,,,,,,,,,,,26.0,,,,,,32.0,,34.0,,,,,,,,,,,,,,,,,7.0
Sa.,1996-08-03,,2.0,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,37.0,,39.0,,,,43.0,,45.0,,,,,,9.0
Sa.,1996-08-10,,2.0,,,,,,,,,,,,,,,17.0,,19.0,,,,23,,,,,,,,,,,,,,,38.0,,,,,,,,,47.0,,,,5.0
Sa.,1996-08-17,,,3.0,,5.0,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,47.0,,49.0,,5.0
Sa.,1996-08-24,1.0,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,29.0,,,,,34.0,,,,,,,,,,,,46.0,,,49.0,,1.0
Sa.,1996-08-31,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,29.0,30.0,,,,34.0,35.0,,,,39.0,,,,,,,,,,,,5.0
Sa.,1996-09-07,,,,,,,,8.0,,,,,,14.0,,16.0,,,,,,,,,,,,,29.0,30.0,,,,,,,,,,,,,,,45.0,,,,,,2.0
Sa.,1996-09-14,,,3.0,,,,7.0,,,,,,,14.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,45.0,,,,,,1.0
Sa.,1996-09-21,,,,,5.0,,,8.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,44.0,,,,,49.0,,8.0
Sa.,1996-09-28,,2.0,,,,,7.0,,,,,,,,,16.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,43.0,,,,,48.0,,,8.0
Sa.,1996-10-05,1.0,,3.0,,,,7.0,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,34.0,,,,,,,,,43.0,,,,,,,,2.0
Sa.,1996-10-12,,,,4.0,,,,,,,,,,,,,17.0,,,,,,23,24.0,,,,,,,,,,,35.0,,37.0,,,,,,,,,,,,,,2.0
Sa.,1996-10-19,,,,,,6.0,,,,10.0,,,,,,,,,,,,22.0,,24.0,25.0,,,,,,,32.0,,,,,,,,,,,,,,,,,,,7.0
Sa.,1996-10-26,,,3.0,,,,,,,,,,,,,,,,,20.0,21.0,,,24.0,,,,,,,,,,,35.0,,,,,,,42.0,,,,,,,,,9.0
Sa.,1996-11-02,,,,,,,,,9.0,10.0,,,,,,,,,,20.0,,,,,,,,,,,,32.0,,,,36.0,,,,,,,,,,,47.0,,,,2.0
Sa.,1996-11-09,,,,4.0,,,7.0,,,,,,,,,16.0,,18.0,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,48.0,,,2.0
Sa.,1996-11-16,,2.0,,,,,,,,,,,,,,,,,,20.0,21.0,,23,,,26.0,,,,,,,,,,36.0,,,,,,,,,,,,,,,5.0
Sa.,1996-11-23,,,,,,,,,,,,,,,,,,,,20.0,,,23,,,,,,,,,,,,,36.0,,38.0,39.0,,,,,44.0,,,,,,,9.0
Sa.,1996-11-30,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,24.0,,,,,,30.0,,32.0,,,,,,,39.0,,,,,,,,,,,,9.0
Sa.,1996-12-07,,2.0,,,,,,8.0,,10.0,,,,14.0,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,42.0,,,,,,,,,3.0
Sa.,1996-12-14,,,,,,6.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,33.0,,35.0,,,,,,41.0,,,44.0,,,,,,,2.0
Sa.,1996-12-21,,,,,,,,,,10.0,11.0,,13.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,39.0,,,,,,,,,,49.0,,3.0
Sa.,1996-12-28,,,,4.0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,32.0,,,,,,,,,,,,44.0,,46.0,,,49.0,,4.0
Sa.,1997-01-04,,,,,,6.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,44.0,,46.0,,48.0,,,2.0
Sa.,1997-01-11,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,29.0,,,,33.0,,35.0,,,,,40.0,,,,,,,,,,,1.0
Sa.,1997-01-18,,,,,,,,,,10.0,,,,,,,,,19.0,,,,,,,,,28.0,,,,,,,,36.0,,,,,,,,44.0,,,47.0,,,,1.0
Sa.,1997-01-25,1.0,,,,,,7.0,,,,11.0,,,14.0,,,,,,,,,,,,,,,29.0,,,,,,,36.0,,,,,,,,,,,,,,,2.0
Sa.,1997-02-01,,,,,,,,,,10.0,,,,,,,,,,,,22.0,,24.0,,26.0,,,,,31.0,,,,,,,,39.0,,,,,,,,,,,,5.0
Sa.,1997-02-08,,,,,5.0,,,,,10.0,,,,,15.0,,,,,,,,,,,26.0,,,,,,,33.0,,,,,,,,,,,,,,,,49.0,,1.0
Sa.,1997-02-15,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,27.0,,,30.0,,,,34.0,,,,38.0,,,,,,,,,47.0,,,,1.0
Sa.,1997-02-22,,2.0,,,,,,8.0,,,,,,,15.0,,,,,,,,,,,,27.0,,,30.0,,,,,,,,,39.0,,,,,,,,,,,,1.0
Sa.,1997-03-01,,,,,5.0,,7.0,,,,,,13.0,,,,,,,20.0,,22.0,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,0.0
Sa.,1997-03-08,,,3.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,43.0,,,46.0,,,49.0,,0.0
Sa.,1997-03-15,,2.0,,,,,7.0,8.0,,,,,,,,,,,,,,,,,,,27.0,,,,31.0,,,,,,,,,,41.0,,,,,,,,,,0.0
Sa.,1997-03-22,,,,,,6.0,,8.0,,,11.0,,,,15.0,,,,,,,,,,,,,,,,31.0,32.0,,,,,,,,,,,,,,,,,,,3.0
Sa.,1997-03-29,,,,,,,,,,,,,,,,,,18.0,,,,,23,,,26.0,,28.0,,,,,,,,,,,,,,,,44.0,,,,,49.0,,9.0
Sa.,1997-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,27.0,,,,,,33.0,,,,,38.0,,40.0,,,,,,46.0,,,,,7.0
Sa.,1997-04-12,,,,,,,7.0,,,,,,13.0,,,,,18.0,,,,22.0,,,,26.0,,,,,,,,,,36.0,,,,,,,,,,,,,,,2.0
Sa.,1997-04-19,,2.0,,,,,,,,,,,,,,,,,,,,,,24.0,25.0,26.0,,,,,,,,,,,,,,,41.0,,,,,46.0,,,,,9.0
Sa.,1997-04-26,,,,,,,,,9.0,,,,,14.0,,,,,,,,,,24.0,,,27.0,,,,,,33.0,,,36.0,,,,,,,,,,,,,,,7.0
Sa.,1997-05-03,,,3.0,,,,,,,,,,13.0,14.0,15.0,,,,,,21.0,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,6.0
Sa.,1997-05-10,1.0,,,,,,,8.0,,,11.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,49.0,,8.0
Sa.,1997-05-17,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,35.0,,,38.0,,,,,,,,,,,49.0,,8.0
Sa.,1997-05-24,,,,,,6.0,,8.0,,,,,,14.0,,,,,,,,,23,,,26.0,,,,,,,,,,,,,,,,,,,,46.0,,,,,0.0
Sa.,1997-05-31,,2.0,,,,,,,,10.0,,,,,15.0,,,,,,,,,,,26.0,,,,,,32.0,,,,,37.0,,,,,,,,,,,,,,2.0
Sa.,1997-06-07,,,,4.0,,,,,9.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,45.0,,47.0,,,,4.0
Sa.,1997-06-14,,,,,,,,,9.0,,,,,,,16.0,17.0,,,,,,,,,,,,29.0,,,,,,,,37.0,,,,,,,44.0,,,,,,,4.0
Sa.,1997-06-21,,2.0,,,,,,,,,,,,,15.0,,,18.0,,,,,,,,,27.0,,29.0,,,,,,,,,,,,,,43.0,,,,,,,,0.0
Sa.,1997-06-28,,,,4.0,,,,,,,,,13.0,,,,,,,,,,,,,,27.0,,29.0,30.0,,,,,,,,,,,,,,,,,47.0,,,,1.0
Sa.,1997-07-05,,,3.0,,,,,,,,,,,14.0,,,,,,,,,23,,,26.0,,,,,,,,,,36.0,,,,,,,,,,46.0,,,,,6.0
Sa.,1997-07-12,,,,,,6.0,,,,,,,,,15.0,,,,,,,,,,,,,,29.0,30.0,,,,,,,,38.0,,,,,,,,,47.0,,,,1.0
Sa.,1997-07-19,,,,,,,,8.0,,10.0,11.0,,,,,,,18.0,,,,,23,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,1.0
Sa.,1997-07-26,,,,4.0,,6.0,,,,,,,,,15.0,,,,,,,,,,25.0,,,,,,,,,,35.0,,,,,,,,,,,,,,49.0,,0.0
Sa.,1997-08-02,,,3.0,,,,,8.0,,,,,,,,,,,,,21.0,,,,,26.0,,,,,,,33.0,,,,,,,,,42.0,,,,,,,,,7.0
Sa.,1997-08-09,,,,,,,,,,10.0,,12.0,,,,16.0,,,,,,,,,,,,,,30.0,,,,,,,,,39.0,,,42.0,,,,,,,,,8.0
Sa.,1997-08-16,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0,40.0,,,43.0,,45.0,,,48.0,,,3.0
Sa.,1997-08-23,,,,,,6.0,,,,,11.0,,,,,,,,,,,,,24.0,,,27.0,,,,31.0,,,,,,,,,,,,,,45.0,,,,,,6.0
Sa.,1997-08-30,,,,,,,,8.0,,,,,13.0,,,,,18.0,,,,,,,,,,,29.0,,,,,,35.0,,,,,,,,,,,,,,49.0,,9.0
Sa.,1997-09-06,,,,,,6.0,7.0,,,,,,,,15.0,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,44.0,,,47.0,,,,8.0
Sa.,1997-09-13,,,,,,,,,,10.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,35.0,36.0,37.0,,,,,,,44.0,,,,,,,0.0
Sa.,1997-09-20,,,,,,6.0,,,,,,12.0,,,,16.0,,,,,,,,,,,,,,,,,,,,36.0,37.0,,,,,,,,,,,48.0,,,3.0
Sa.,1997-09-27,,,,,,,,,,,11.0,,,,15.0,16.0,,,,,,,,,,,,,,,,,,34.0,,,,,,40.0,,,43.0,,,,,,,,5.0
Sa.,1997-10-04,,,,,,,,,9.0,,,,13.0,,,,,,,,,,23,,,,27.0,,,,,,,,,,,38.0,,40.0,,,,,,,,,,,8.0
Sa.,1997-10-11,,,,,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,29.0,30.0,,32.0,,,,,,,,,,,,,45.0,,,,,,2.0
Sa.,1997-10-18,,2.0,,,,,,,,10.0,,,,,,,,,,,,,,,25.0,,,,29.0,30.0,,,,,,,,,,,,42.0,,,,,,,,,4.0
Sa.,1997-10-25,,,,,,,,,,,,,,,,16.0,,,,,21.0,,,,,,,,,,31.0,,,,,,,,,,,,,,,46.0,47.0,48.0,,,2.0
Sa.,1997-11-01,,,,4.0,,,,,9.0,,,,,,,,,18.0,,,,,,,,,,28.0,,,,,33.0,,,,,,,,,,,,,,,,49.0,,5.0
Sa.,1997-11-08,1.0,,,,,,,,,,,,,,15.0,,,,,,,,,,,26.0,27.0,28.0,,,,32.0,,,,,,,,,,,,,,,,,,,7.0
Sa.,1997-11-15,,,,,,,7.0,,,10.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,43.0,,,,,,,,9.0
Sa.,1997-11-22,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,33.0,,,36.0,,,39.0,,,,,,,,47.0,48.0,,,4.0
Sa.,1997-11-29,1.0,,,,,,,,,,11.0,,,14.0,,16.0,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,48.0,,,1.0
Sa.,1997-12-06,1.0,,,,,,,,,,,,13.0,,15.0,,,,,,,,,,,,,,,,,,,34.0,,,,,,40.0,,,,,,,,,49.0,,5.0
Sa.,1997-12-13,,,3.0,,,,,,9.0,,,,,,,,,,,,,22.0,23,,,,,,,,,,,,,,,,,40.0,41.0,,,,,,,,,,3.0
Sa.,1997-12-20,,,,,,,,,,,,,,14.0,,,,,19.0,,,,,,,,,,,,,,,34.0,35.0,,,,39.0,,,42.0,,,,,,,,,6.0
Sa.,1997-12-27,,,,4.0,,,,,,,,12.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,41.0,42.0,,,,,47.0,,,,2.0
Sa.,1998-01-03,,,,,,,,,,,,12.0,,,15.0,16.0,,,,20.0,,,,,,,,,29.0,,,,,,,,,,,,,,,,45.0,,,,,,7.0
Sa.,1998-01-10,,2.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,29.0,,,,,,,36.0,,,,,,,43.0,,,,,,49.0,,1.0
Sa.,1998-01-17,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,30.0,31.0,32.0,,,,,,,,,41.0,,,,,,,48.0,,,5.0
Sa.,1998-01-24,,,,,,,,,,,,,,14.0,,,,,,,,22.0,,,25.0,,,,,,,,,,35.0,,,,,,,,,44.0,,,,48.0,,,8.0
Sa.,1998-01-31,,,,,5.0,6.0,,,,,,,,,,,17.0,,,,,,23,,,,27.0,,,,,,,,,,,,,,,,,,,,47.0,,,,6.0
Sa.,1998-02-07,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,40.0,,42.0,,44.0,,,,48.0,,,6.0
Sa.,1998-02-14,,,,,,,,,,10.0,11.0,,,,,,17.0,,,,,,,,,,,,,,,32.0,,,,36.0,,,,,,,,,,,,,49.0,,3.0
Sa.,1998-02-21,,2.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,29.0,,,,,,,,37.0,,,,,,,,,,47.0,,49.0,,0.0
Sa.,1998-02-28,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,33.0,,,36.0,,,,,,,,44.0,45.0,,,,49.0,,7.0
Sa.,1998-03-07,,,,,,,,,,,,12.0,,,,,,18.0,,,,,23,,25.0,,,,,,,,,,,,,,,40.0,,,,44.0,,,,,,,5.0
Sa.,1998-03-14,1.0,,,,,,,,,,,12.0,,,,,,,,,,22.0,,,,,,,,,31.0,,,,,,,,39.0,,,,,,45.0,,,,,,2.0
Sa.,1998-03-21,,,,,5.0,,,,9.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,38.0,,40.0,41.0,,,,,,,,,,1.0
Sa.,1998-03-28,,2.0,,,,,,8.0,,10.0,11.0,,,,,,,,,,,22.0,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,0.0
Sa.,1998-04-04,,,3.0,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,39.0,,41.0,42.0,,,,,,48.0,,,8.0
Sa.,1998-04-11,,,,,,,,8.0,,,,,,,,,,,,,,,23,,,,,,,,31.0,,33.0,,35.0,,,,39.0,,,,,,,,,,,,0.0
Sa.,1998-04-18,,,3.0,,,,,,,,11.0,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,45.0,46.0,,,49.0,,0.0
Sa.,1998-04-25,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,38.0,,,,,,44.0,,,47.0,,49.0,,4.0
Sa.,1998-05-02,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,32.0,,34.0,,,,38.0,,40.0,,,,,,,,48.0,,,5.0
Sa.,1998-05-09,1.0,,3.0,,,,,,,,,,,14.0,,,,,,,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,1.0
Sa.,1998-05-16,,,,,5.0,,,,,,,,,,15.0,,,,,,,22.0,,,,,,,,,,,,,,36.0,37.0,,,,,,43.0,,,,,,,,2.0
Sa.,1998-05-23,,,,,,,,,,,11.0,,13.0,,,,,,,,,22.0,,,,,27.0,,,,,,33.0,,,,,,,,,,,,,,,48.0,,,9.0
Sa.,1998-05-30,,,,4.0,,,,,9.0,,,,,,15.0,,,,,,,22.0,,,,,,,,,,,,,,,,38.0,,,,,,,45.0,,,,,,0.0
Sa.,1998-06-06,,,,,5.0,,,,,,,,,,15.0,,,,,,21.0,,,,,,,,,,,32.0,,34.0,35.0,,,,,,,,,,,,,,,,9.0
Sa.,1998-06-13,,,,,,6.0,,8.0,,,,,,14.0,,,,,,20.0,,,,,,,27.0,,,,,,,34.0,,,,,,,,,,,,,,,,,8.0
Sa.,1998-06-20,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,27.0,,29.0,,31.0,,,,,,,38.0,,,,,,44.0,,,,,,,4.0
Sa.,1998-06-27,1.0,,,,,6.0,,,,,11.0,12.0,,,,16.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Sa.,1998-07-04,,,,,,,,,,,,,,14.0,,16.0,,,,,,,23,,25.0,,,,,30.0,,,,,,36.0,,,,,,,,,,,,,,,6.0
Sa.,1998-07-11,,2.0,,,,,,,,10.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,41.0,,,,,,,,49.0,,9.0
Sa.,1998-07-18,,2.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,30.0,31.0,,,,,,37.0,,,,,42.0,,,,,,,,,7.0
Sa.,1998-07-25,,,,,,,,,9.0,,,,13.0,14.0,,,,,,,,,,,,,,,,,,,,34.0,,,,38.0,,,,,,,,,,,49.0,,7.0
Sa.,1998-08-01,,,3.0,,,,,,,,,,,,,,,,,20.0,21.0,,,,,,,,,,,,,,,,,38.0,39.0,,,,43.0,,,,,,,,8.0
Sa.,1998-08-08,,,,,,,7.0,,,,11.0,,,,15.0,,,,,,,22.0,,,,,,,,,,,,,,,37.0,,39.0,,,,,,,,,,,,3.0
Sa.,1998-08-15,,,,,,6.0,,,,,,,,,,,,,19.0,20.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,46.0,,48.0,,,5.0
Sa.,1998-08-22,,,,,5.0,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,36.0,,38.0,,40.0,,,,,,,47.0,,,,8.0
Sa.,1998-08-29,,,3.0,,,,7.0,,,,11.0,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,42.0,43.0,,,,,,,,5.0
Sa.,1998-09-05,,,,,,,,8.0,,,,,,,15.0,,,,,,,,,,,,,,,,,32.0,,,,,,,,,41.0,,,,45.0,,,48.0,,,4.0
Sa.,1998-09-12,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,28.0,29.0,,,,,,,,,38.0,,,,,,,,46.0,,,49.0,,0.0
Sa.,1998-09-19,,,,,,,,,9.0,,,,,,,,,,,20.0,,,,,,26.0,27.0,,,,,32.0,,,,,,,,,,,,,,,,48.0,,,6.0
Sa.,1998-09-26,1.0,,,,5.0,,7.0,,,,,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,4.0
Sa.,1998-10-03,,,,,,,,,,,,,,,,,,18.0,,,,,23,,,,,,29.0,,,32.0,,,,,,,,40.0,,,,44.0,,,,,,,4.0
Sa.,1998-10-10,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,27.0,,29.0,,31.0,,,,,,,,39.0,,41.0,,,,,,,,,,4.0
